baseInfoKeyList,baseInfoValueList,detail,image_url,name
,,,,
"中文名：,类别：,生产厂商：","G级,SUV越野车,进口奔驰","G级,某车的系列所属品类",,G级
,,,,
,,,,
"中文名：,品牌：,类别：,产地：,变速箱：,车身结构：,油耗：","阿特兹,马自达,中型车,国产,自动,三厢车,8.98升/百公里","作为,全新一代旗舰车型，阿特兹的最大亮点之一就是应用了马自达创驰蓝天技术。相较传统的自然吸气发动机，阿特兹的创驰蓝天发动机拥有13:1的高压缩比，燃油经济性及扭矩均提升了15%。新车全系标配,怠速停止系统和制动能量回收系统等应用，阿特兹2.5L车型百公里加速时间仅为8.3秒，百公里综合工况油耗最低只有6.9升，而2.0L车型的百公里综合工况油耗则仅有6.3升。,2016年4月，阿特兹在2016年国内轿车市场车型销量排行榜中位列第88位。, ,2016年6月14日，2016年5月SUV汽车销量排行榜公布，阿特兹排名第100。, ,阿特兹延续了进口版Atenza的外观设计，采用马自达魂动设计理念，U形前脸配合LED前大灯，运动感更强。新车引入了11扬声器音响系统；相比上一代马自达6，阿特兹的轴距增加了105mm，后排空间更加宽敞。,阿特兹采用创驰蓝天底盘技术，搭载高性能的麦弗逊式独立前悬+多连杆式独立后悬，经过结构优化，实现了重量减轻与刚性提升的双重效果。其采用第六代EPAS电动助力转向和14.2:1的运动化齿轮比设定，提升了车辆在中低速区域的灵活性和高速区域的稳定性，缩短了制动距离，同时有效抑制了制动点头现象。,此外，阿特兹在安全性能上也有所提升，新车车身高强度钢板的使用比例达60%，前后防撞梁强度达1800Mpa；其高刚性轻量化车身的整体强度提升了30%，而同时重量减轻了8%。另据测试结果显示，时速100公里时阿特兹的最短刹车距离仅为37米，大大提高了驾乘安全性。截至目前，已有美国公路安全保险协会IIHS、美国国家公路交通安全管理局NHTSA、欧洲新车安全评鉴协会E-NCAP和日本新车安全评鉴协会J-NCAP四家机构为其给出了最高的碰撞安全评级。,创驰蓝天车身技术在基本框架上尽可能采取以直线构成的直线结构，协调各部位连接部分，从结构上提升了车身的刚性，从而达到车身整体刚性提升30%的同时，车身重量降低8%。,创驰蓝天底盘技术通过使用新开发的前车支架和多链路后悬挂，使其同时具备高刚性和轻量化的双重优点（重量减轻14%）。而经过调整的悬挂，转向各部件的功能分配全面革新，提升了中低速区域的灵活性，高速区域的稳定性，以及全速区域的舒适性能，最终大幅度提升行驶品质。,创驰蓝天车身和底盘技术通过对车身主要部件的全面革新，完美实现车身轻量化和底盘高刚性的同时，还实现了驾驶运动性和燃油经济性的双重提升。马自达用独树一帜的革新技术，真正实现了“人马一体”的驾控乐趣。",http://tupian.baike.com/a4_28_70_01100000000000144739702876482_jpg.html,阿特兹
"中文名：,品牌：,类别：,产地：,生产厂商：,上市时间：,制动方式：,发动机型号：","马自达cx-4,紧凑级SUV,日本,
            ,
          ,四轮碟刹,创驰蓝天发动机","马自达CX-4全新紧凑级,将由一汽,投产，采用了最新的设计和技术，并将2016年4月北京车展正式发布。全球车型首次在中国首发，这将是马自达第一次在中国首发一款全球车型。在投放中国市场后，也将陆续在全球其他市场推出。,马自达CX-4基本延续了马自达KOERU越概念车的设计，实现了对创驰,技术的优化和魂动设计的再进化，是马自达提升产品线和提升市场竞争力的一款紧凑级轿跑SUV车型。,在设计“越KOERU”的时候，“越KOERU”没有固定的形式，它是不用按照既定思维来设计的车，既可以大又可以很有线条，这是很自由的一种选择。所以在这款车的设计上，不像其他的车型受到了大小局限的限制，它更加立体、丰满，这是代表“魂动”在设计立体方向上的一种取舍。,CX-4采用了Exploring-Coupe的开发,。Exploring-Coupe是一种以人为本，完全围绕年轻消费者对于产品的实用和情感需求而进行开发的理念。,马自达CX-4的市场定位是消费者关注的焦点之一。作为马自达家族的最新产品，马自达CX-4在 SUV市场上，瞄准了目前需求越来越多的轿跑SUV。,马自达CX-4将在“2016年北京国际车展” 上展出，采用“创驰蓝天（SKYACTIV）”技术和新一代“魂动（KODO）”设计。,马自达CX-4的设计源自“越”概念车，量产版,CX-4沿用概念车的魂动设计，配有智能四驱及创驰蓝天发动机（属于新一代高效能缸内直喷全铝合金发动机）。",http://tupian.baike.com/a1_22_52_28300001319940153138523875625_jpg.html,马自达cx-4
,,,,
,,,,
"中文名：,品牌：,类别：,产地：,生产厂商：,参考价格：,车型尺寸：,变速箱：,油耗：,引擎类型：,轴距：,最高时速：,加速时间：,制动方式：,车身重量：,行李舱容积：,油箱容积：,标准座位数：","马自达CX-7,CX-7,SUV,国产,进口马自达,19.98—27.38万元,4.705 1.872 1.645,自动,9.4升/百公里,2.5L和2.3T两种排量引擎,2750毫米,173km/h,12.5秒,前盘后鼓,1806kg,400L,62L,5个",,http://tupian.baike.com/a4_14_33_01300576176218154470333245104_jpg.html,马自达cx-7[国产新一代Mazda CX-7]
,,,,
,,,,
,,,,轩朗
,,,,
,,,,
,,,,
"中文名：,品牌：,类别：,产地：,生产厂商：,车型尺寸：,变速箱：,车身结构：,油耗：,扭矩：,轴距：,汽车标志：","力帆820,力帆820,中型车,中国,力帆汽车,4.865 1.835 1.48,手动/自动,三厢车,11.29升/百公里,168毫米,2775毫米,力帆","外观造型上，力帆820的前脸设计大气稳重，六边形的进气格栅符合时下的大嘴设计，中网则饰有四横条镀铬装饰，突出浓厚的商务氛围。前脸底部格栅采用一体化设计，在视觉上有明显的拉长效果。大灯造型锋利，灯组设计复杂，转向灯采用LED元素，凸显科技感和精致感，颇具中高级商务车之风，宽大的横向中网饰条大气稳重。,此外，新车还配备了日间行车灯。尾部造型与车头呼应，中规中矩的尾灯组带有LED光带和LED颗粒，整车线条设计饱满，轴距将大于2.8米，据厂方介绍，力帆820定位于政府机关等公务用车。,力帆820采用了全黑及深浅搭配的两种风格的配色，设计线条简洁，挡位部分搭配亮银色装饰板。新车还采用了包括多功能方向盘、一键启动、自动空调及彩色液晶显示屏等配置。,该车搭载自主研发的1.8L发动机，预计售价在9-12万之间，是一款外观大气，空间宽适的高性价比车型。 
",,力帆820
"中文名：,品牌：,产地：","力帆X80,力帆,国产","
内饰方面，力帆X80整体采用了深色配色辅以木纹饰板，并配备有中控,，而中控台上的功能按键排列整齐，看上去比较规整。此外我们还注意到，新车仪表盘为液晶显示屏，从而增添了些许科技感。此外，新车还采用了2+3+2式的7座设计。,
动力方面，新车将搭载一台型号为LF483ZLQ的2.0T发动机，最大功率为192马力，最高时速为180km/h。传动方面新车或将匹配6速手动或6速手自一体,。",http://tupian.baike.com/a2_54_49_01300544483229153448495049512_jpg.html,力帆X80
"中文名：,品牌：,类别：,产地：,生产厂商：,参考价格：,车型尺寸：,变速箱：,车身结构：,油耗：,引擎类型：,气门：,标准变速器：,最大功率：,扭矩：,轴距：,燃油系统：,最高时速：,加速时间：,驱动方式：,制动方式：,悬挂方式：,车身重量：,行李舱容积：,油箱容积：,标准座位数：","力帆320,力帆,小型车,国产,3.98-4.88万,3.745 1.620 1.430,手动/自动,两厢车,4.89升/百公里,LF479Q3,16,手动5速,65kW,110毫米,2340毫米,155km/h,14.5秒,前轮驱动,前盘后鼓,麦弗逊式悬挂系统,900kg,300L,37L,5个","力帆首款微轿， 力帆3202009年上市。造型古典，动力十足，操控简单，安全舒适，品质超群。,搭载LF479Q3多点电喷发动机及5MT手动变速器，排量为1.3L，输出功率为65kw/6000rpm，最大扭矩110/3000-5000 (N.m/rpm)，该款发动机在动力优异的同时也十分经济省油，等速油耗仅为每90公里4.8升。力帆320采用四轮独立悬架，前悬架为麦弗逊独立悬架加横向稳定杆，后悬架为单纵臂横向稳定悬架。,力帆320的车身造型借鉴并融入经典车型MINI cooper的设计元素。与MINI 又大又圆,力帆320的招牌前大灯不同的是，力帆320前大灯呈花生状，看上去俏皮却又憨厚，显得十分可爱。尤其是俏皮可爱的大嘴设计，卡通化扁平蜂窝状进气格删与MINI几乎如出一辙。笔直的腰线和顶线、憨厚俏皮的前大灯这些MINI经典的设计元素让力帆320首度亮相便赚足了人气。,从外观上看，四方的车顶，憨厚的车头，微开的“笑口”，圆润的车灯，如果漆上红色车身和白色车顶，简直就像宝马Mini Cooper。但是进一步了解这款车的技术细节则又发现，这款车绝对不是Mini，因为无论从车身尺寸、发动机性能、制造工艺、市场定位，乃至车价都没有任何相似之处，说它像Mini顶多是神似。,力帆320并非像双环那样比照一款车进行照抄，从现有资料来看，这款车在车身外观和Mini Cooper十分相似，但在车身尺寸上有所不同，但也并非是Mini的简单扩大版本。,Mini Cooper的车身尺寸为：3699/1683/1407mm（长/宽/高），车身轴距为2467mm；与此相对照，力帆320的车身尺寸为：3745×1620×1430mm（长/宽/高），车身轴距达2.6米，比Mini Cooper扩大了5.4%。所以，力帆320内部空间应该比Mini Cooper宽裕许多。Mini Cooper由于尺寸太小，腿部空间、头部空间，甚至车前视野都显局促，力帆320在这方面有所改善。,力帆320不应该被简单看成是Mini Cooper翻版的另外一个原因是，与Mini Cooper经典的两门两厢车型不同，力帆320改成了五门掀背车型，这一变化显然更适合中国消费群体的使用习惯。但力帆320没有配备全景天窗、倒车雷达等豪华设置，毕竟一款面向低端人群的车必须有取有舍。,复古精巧的外型，平顶、短尾独特设计，异色车顶……这些只能在宝马MINI上 体味到的尊贵气息，在第十届北京国际车展中再次来袭，但这次并不是散发自宝马的展台，而是在北京车展力帆汽车展馆上。4月20日，力帆320首度正式公开亮相北京。力帆320俨然如一位尊贵的“小绅士”，在展会现场十分惹人注目。 根据资料显示，力帆320为五门掀背版紧凑型轿车，长/宽/高（mm）分别为3755×1624×1435，最小离地间隙为135mm，具有良好的通过性能。既适合了年轻人的口味，又满足了中国汽车消费者的实用需求。2340mm的轴距让其在AO级车型中拥有无可比拟的空间优势。,内饰设计上，力帆320的仪表盘设计多采用圆筒式元素，整个仪表盘设计简洁并且十分小巧，重在体现运动的风格。从目测的效果来看，力帆320整个仪表按纽和部件组合的十分精巧、合理，给人简便、易于操作的感觉。这款力帆320车型有复制NIMI的嫌疑，并沿袭了MINI一贯的圆滑可爱设计风格，这款力帆两厢车型采用五门设计，整体的车身外观设计更加典雅，这款车型定位于城市型家庭用车。前缓冲器处的空气进气栅简直和MINI同出一辙，前大灯和标识LOGO部分是区分这款车型与MINI的明显区别。这款车型的上市相信会给车友们带来不小惊喜，上市后的表现如何让我们拭目以待。,力帆320采用了“先上赛场，再上市场”的策略，出征08年CRC全国汽车拉力锦标赛，力帆320在经受拉力赛的严苛考验后才正式上市。2008年全国拉力锦标赛首站比赛于6月1日在上海正式拉开帷幕，力帆汽车于07年年底就与重庆著名车手文凡秘密签约组队参加全国汽车拉力赛。由文凡领军的力帆320车队已向中国汽联完成了车队注册，正式成立了力帆320车队。而力帆320将成为文凡的赛车，与文凡一道征战08全国汽车拉,力锦标赛所有赛程比赛。重庆作为中国汽车生产的重镇，几年来一直没有车队参加全国拉力赛，而力帆320车队此次参加拉力锦标赛也成为重庆唯一一支拉力车队。全国汽车拉力锦标赛整个比赛路面既有平坦的柏油公路，又有荒山野岭的崎岖山路和砂石路面。在6月1日-3日举行的全国汽车拉力锦标赛首站比赛当中，文凡驾驶当时还尚未上市的力帆320完成全部赛程的比赛。此次上海站的比赛，赛事里程总计403.54公里，路面是典型的柏油路赛段，其中赛段14个，共计125.87公里，行驶路段277.67公里，车手和赛车必须经过长途跋涉方能抵达终点，这对车手和赛车的要求之高不言而喻。力帆320车队队长文凡表示，此次参加比赛之所以没有选择一款成熟的车型而选择当时 尚未上市的力帆320，是看中了力帆汽车的产品品质。对于首场上海拉力赛柏油路面的比赛对力帆320来说是 一个挑战和考验，力帆320上海站比赛为全年的比赛积累了经验。对力帆汽车的产品性能特点十分熟悉，并且深知其品质过硬，尤其是在以往力帆汽车极限大动员特技表演中，文凡曾驾驶未经任何改装的力帆汽车商品车完成了蛙跳、360度原地调头、高速拉力飘移、烧胎、蛇行绕弯等多个高难度挑战汽车品质的极限动作，亲自体验并给予了“力帆汽车经得起整”的高度评价，这也是文凡再次大胆选用力帆320参加2008年拉力赛的原因。力帆320配备了力帆自产1.3L发动机，与夺得06年拉力赛自主品牌第一名成绩的力帆520搭载的发动机一致。输出功率为65kw/6000rpm。最高时速可达155公里/小时，在同级车中具备了突出的动力优势。力帆汽车销售公司总经理胡祺表示，力帆320之所以要延续力帆520“先上赛场，后上市场”的市场策略，不仅是出于对自身产品的信心，更重要的是出于对用户负责的态度。残酷的拉力赛是检测力帆320品质的最直接体现，力帆320虽然是力帆汽车针对时尚人士开发的首款微型车，但有助于增强力帆汽车将其打造成为最精巧的个性化轿车信心。一方面，力帆320经过拉力赛的严酷考验，可以迅速提升用户的购买信心，1.3L力帆520的热销是最好的印证。另一方面，通过拉力赛不光在品质上追求精巧，而且在文化内涵上追求、传承经典，为新车力帆320积淀赛车文化！,力帆320是一款AO级车型，车身造型借鉴并融入经典车型mini cooper的设计元素。不同的是力帆320为五门掀背版紧凑型轿车，长宽高（mm）分别为3755*1624*1435，最小离地间隙为135mm，具有良好的通过性能。既适合了年轻人的口味，又满足了中国汽车消费者的实用需求。力帆320排量为1.3L,输出功率为 65kw/6000rpm。最高时速可达 155公里/小时，在同级车中动力性能十分优异。唯一不足之处就是挡阳板与其他车型一样没有安装凯美霖智能滤光屏，当汽车前行遇到强光照射时，人的视觉环境受到破坏，眼睛受到伤害，甚至危及行车安全。力帆320作为力帆汽车针对年轻人群设计的首款个性化轿车，将代表力帆汽车出征08年全国拉力锦标赛，力帆汽车有意用残酷的赛道来检验新车的质量和性能。,虽然这款发动机在数据上的表现不错，不过从它的实际表现上看，也仅仅是够用，不能对它报以太大希望。速度在100km/h以下时，动力的响应灵敏，但是在速度超过100km时，发动机提速的能力就明显下降。当速度在120km时，发动机转速仅为2500rpm左右，说明这台发动机拥有不错的燃油经济性。这个时候，虽然速度仍然有提升的空间，但已经能感觉到发动机力不从心。不过，考虑到试驾车上坐了三位成年人，属于半满载状态并全程空调，力帆320的动力表现也情有可原，对于日常代步使用也完全够用了。,一、首3000公里建议换一次机油和机油格；,二、首7500km免费首保；,三、每15000km或者12个月做一次保养，该保养包括更换机油和机油格：,1 、更换发动机机油及机油滤清器。,2 、检查排气系统是否有泄漏或损坏。,3 、目测检查发动机及机舱内的部件是否有泄漏或损坏。,4 、清洗空气滤清器，必要时，更换滤芯。,5、 检查清洗火花塞，如必要，更换火花塞。,6 、检查传动带状态及张紧度，如必要张紧传动带。,7、 检查冷却液浓度，如必要，添加冷却液或调整浓度。,8 、查询自诊断系统故障存储器。,9 、检查制动摩擦衬块厚度。,10 、目测检查制动系统是否有泄漏和损坏。,11 、检查制动液液位。,12 、若油质太差，更换燃油滤清器(柴油发动机)。,13、 排掉燃油滤清器内的水(柴油发动机)。,14 、检查大灯光束，如必要，调整大灯光束。,15 、更换粉尘滤清器。,16、 检查手动变速箱及主减速器内的齿轮油油位，如必要添加齿轮油。,17、 目测检查车身底部防护层是否破损。,18 、目测检查变速箱、主减速器及等速万向节防护套有无泄漏或损坏。,19、 检查转向球节防尘套有无泄漏或损坏。,20 、检查转向横拉杆接头的间隙、紧固程度及防尘套状况。,21 、检查蓄电池。,22 、检查所有轮胎(包括备胎)的花纹深度及磨损型态；检查轮胎气压，必要时校正气压。,23 、润滑车门限位器及车门铰链。,24 、检查车外照明灯、转向信号灯、警报灯及行李箱照明灯的工作状态。,25、 检查车内照明灯、杂物箱照明灯、点烟器、喇叭及警报指示灯的工作状况。,26 、检查安全气囊罩壳是否损坏。,27 、检查风窗刮水器及清洗器、清洗液喷嘴的功能及刮水器的停止位置，如必要调整喷嘴和添加清洗液。,四、每24个月更换刹车油；,五、每30000公里定期保养时必须更换空气滤清器滤芯及火花塞；,六、每60000公里保养：除前页所列定期保养项目外，轿车每行驶60000公里还需增加下列保养项目：,1、 更换火花塞。,2 、更换空气滤清器滤芯，清洗壳体。,3 、更换燃油滤清器(柴油发动机)。,4、 检查多楔传动带的状态。,5 、检查助力转向机构液压油油位，如必要，添加液压油。,6、 检查自动变速箱润滑油(ATF)油位，如必要，添加润滑油。,7 、检查自动变速箱主减速器润滑油油位，如必要，添加润滑油。,8 、更换凸轮轴传动机构齿形传动带及张紧器。",http://tupian.baike.com/a0_41_63_50200009239445155262631636550_jpg.html,力帆320
"中文名：,品牌：,类别：,产地：,生产厂商：,参考价格：,车型尺寸：,变速箱：,车身结构：,油耗：,引擎类型：,气门：,标准变速器：,最大功率：,扭矩：,轴距：,燃油系统：,最高时速：,驱动方式：,制动方式：,助力系统：,悬挂方式：,行李舱容积：,油箱容积：,标准座位数：","力帆620,力帆620,紧凑型车,国产,6.98万元,4.550 1.705 1.495,手动/自动,三厢车,5.0升/百公里,1.6L Tritec,16,85kW,149毫米,2605毫米,180km/h,前轮驱动,四轮碟刹,有,麦弗逊式悬挂系统,600L,58L,5个","力帆620是力帆汽车2008年下半年的主推车型，在上市前经过全面、严格的上市测评，在质量、性能方面相对于以往车型都有品质的提升。作为力帆汽车迈向中高端领域的战略车型，将会保持最具杀伤力的竞争优势进入车市，有望对家轿市场造成不小的冲击。,整车外型设计采用了欧系车“线条凌厉，造型稳重”的设计理念，长宽高4550mm×1705mm×1490mm，轴距2605mm，在同级车中拥有宽敞的驾乘空间。采用了七副式铝合金轮毂配合195轮胎。搭载了巴西原装进口1.6LTritec发动机，具有超高的动力性和燃油经济性。最大功率为85kW，最高车速180km/h。,力帆620具有电子防盗系统、门窗自动关闭系统、真皮坐椅、影音系统、电子中控门锁、MP3USB接口、全自动空调等配置，此外ABS+EBD，四门玻璃防夹功能、吸能式转向管柱等安全配置也一应俱全。力帆620在上市后，还可以根据消费者的自身需求进行个性化选配。譬如氙气大灯、带加热功能的驾驶座、电子语音导航系统等豪华高档配置。,长×宽×高(mm)：4550×1705×1495,轴距(mm)：2605,轮距(前/后)(mm)：1470/1460,行李厢容积(L)：650,最小离地间隙(mm)：150,轮胎规格：195/60R1582H,发动机：1.5L（5MT） 1.6（CVT）,转向系统：液压助力转向式,制动系统：碟/碟(前/后）,悬挂系统：麦弗逊式独立悬架/拖曳臂式非独立悬架(前/后),外观,U型大嘴造型的设计让人眼前一亮。进气格栅下银色镀铬饰条往下延伸，一直延伸到保险杠上方，增强了整车的视觉冲击，再加上保险杠上增加的金属镀铬防擦条，让620看上去更加精细，档次更高。高亮度组合的LED前后大灯，耐用可靠，稳定性高，为夜间行驶提供可清晰的照明。自动感应前大灯的“描边LED灯组”设计则为车主提供了不少方便，在进入隧道等光线暗的地方，力帆620自动感应前大灯具备了高档车的视觉冲击，可以智能感应周围的光线，让驾驶者视觉更加清晰，保证行车安全。,从侧面看去，力帆620的侧面线条后高前低充满动感，蕴涵了中高档车的内在气质。硬朗的腰线由车身尾部逐渐向前发力延伸，在前轮翼子版上方急速收缩并淡化，一瞬间将整车的运动气息展现得淋漓尽致。力帆620采用了经打磨抛光的轮毂，动感而优雅，特别是搭配了7副轮辋的195/60R15轮胎，给整车的动感、时尚气息增色不少。,新车尾部，给人的第一印象就是安全、可靠。加粗C柱两边呈45度向后过渡，迅速集合于后尾箱盖处，在边缘处折叠形成一道锋利的脊痕，颇具线条感染力。后保险杠向后高高隆起，饱满圆润却不显得突兀，具有很好的安全作用。,内饰,力帆620在内饰设计、搭配中，采用了上深下浅分体式中控台设计风格，在中控台中央嵌入一条桃木内饰。蓝色的LCD液晶显示屏让所读数据一目了然。尤其是转速表和车速表在外形上以力求简约的设计理念，呈完全对称布置，令人赏心悦目。,力帆620仪表为柔和蓝色背光，且组合仪表具有背光的亮度可调功能。可以根据驾驶员的意愿随意调节，体现了节能的优点力帆620在科技智能化设计方面可以看出设计师花了一翻功夫，水温表和测量表采用刻度式指示，油量和温度发生变化时，都会在电子刻度计上精确显示出来。每五升油变化为一格，以此来提示驾驶员，供驾驶员针对精确的数据变化采取相应的补给燃料措施。,高分子聚合的发动机罩,打开力帆620机舱盖，发动机罩把发动机以及各种线束收归得整整齐齐，一改以往机舱的凌乱，力帆620发动机罩呈钛银色，采用了高分子聚合轻量化材料，主要功能是隔热。工整的机舱布局一方面提高了整车的类在品质，又给人清爽视觉效果，有助于在降低发动机因线路短路引起的燃烧危险。,后备箱遥控开启功能,在力帆620细节上有多项人性化设计，其中豪华配置上，力帆620后备箱具备了遥控开启功能。遥控按纽布置在力帆620钥匙上，遥控距离在20米左右，方便且省力。后备箱容积十分宽敞，可以为驾驶者提供宽敞便利的储物空间，方便旅游出行。,紧随国际化的实用设计,力帆620的扶手箱设计为双层，扶手箱长宽高约50cm*20cm*40cm的规格，双层式设计根据层次的高低决定容积量，可以放置手机、打火机等生活必需品。整体感觉实用又很顺手，很好体现了家用轿车的实用性。,力帆620手刹旁是杯托，尤其是杯托上带固定夹的设计，它的功能就是确保在在驾驶过程中将水杯牢牢固定起来，避免水杯因颠簸而倒洒。这些人性化细节设计为力帆620在品质上增分不少。,“倾斜式”的排挡杆,作为一款家用兼商务用车，须实用又舒适。力帆汽车从设计之初就认为力帆620必须体现人性化设计理念，遵循“以驾驶者为核心，强调驾驶乐趣”。所以，力帆620多处采用了人性化设计理念，并应用人体机能学原理，对于排挡杆就采用了富有科技感的“倾斜式”设计，一方面排挡杆向左倾斜式可以充分体现以驾驶者为中心，给驾驶者一种包裹式的感觉。另一方面，考虑到驾驶者的驾驶习惯和换挡顺手、流畅，在汽车起步的时候更加迅速、从而强调操控乐趣，是出于一种方便、简捷的设计思路。,摩托起家的力帆造汽车，并不是一时兴起来凑凑热闹，在接连推出520的三厢和两厢版本后，力帆又将目光瞄准了更高级别市场。力帆620的面世或许能让那些质疑者暂时无语，因为自主品牌的模仿“通病”并没有在它身上显露，这“从中国制造到中国创造”的一步，力帆迈得坚定，动作老成，可谓厚积薄发！,单看外观，力帆620完全不可能让你一眼就喊出它模仿某某，抄袭某某。力帆620在外观设计上或许借鉴了一些成功车型，但它的妙处在于消化后的重新整理、设计，这让它看起来颇有生气。车头的镀铬横置进气格栅简单、大气，由发动机舱盖延伸而下的两道劲条收于前保险杠下端，一气呵成。不规则状的前大灯是最提气的地方，仔细观察，你会惊讶地发现奥迪与宝马的混合体，3系的大灯形状和奥迪全新车型上的标志性LED灯被集成为一体，自主品牌果然精通博采众家之长。事实上，620尾部的设计更为运动，凹陷的行李厢盖和立体LED尾灯都增强了整车的动感。整体而观，力帆620是设计师的精心作品。,按照力帆规划的蓝图来看，620将是力帆未来一段时期内的主力车型，作为一款性价比超高的产品，它将肩负起力帆冲击中级车市场的重任。低调务实的力帆将竞争对手锁定在比亚迪F3、吉利远景的身上，单从车身尺寸上看，620与对手们应在伯仲之间，而2605mm的轴距使得车内的乘坐空间较为宽裕，尤其是前后排的头顶空间绝不压抑。另外值得夸奖的是600L的超大行李厢容积。,力帆620的车内再一次给大家带来惊喜。强烈的整体感在当今“求繁求多”的潮流下，显得格外难得。对于一款6-7万元的车来说，应该已经没有理由去挑剔它的内饰选材用料，但当柔软的中控台在指尖下有些许塌陷时，还是让人很欣慰的。盾形的中控台会让人想起某些熟悉的日系产品，空调、音响系统区域划分明显，易于使用，双环式仪表简洁易读，中央还集成了行车电脑。而所有按键和旋钮都采用了电镀处理，看上去非常漂亮，但手感一般。,一、首3000公里建议换一次机油和机油格；,二、首7500km免费首保；,三、每15000km或者12个月做一次保养，该保养包括更换机油和机油格：,1 、更换发动机机油及机油滤清器。,2 、检查排气系统是否有泄漏或损坏。,3 、目测检查发动机及机舱内的部件是否有泄漏或损坏。,4 、清洗空气滤清器，必要时，更换滤芯。,5、 检查清洗火花塞，如必要，更换火花塞。,6 、检查传动带状态及张紧度，如必要张紧传动带。,7、 检查冷却液浓度，如必要，添加冷却液或调整浓度。,8 、查询自诊断系统故障存储器。,9 、检查制动摩擦衬块厚度。,10 、目测检查制动系统是否有泄漏和损坏。,11 、检查制动液液位。,12 、若油质太差，更换燃油滤清器(柴油发动机)。,13、 排掉燃油滤清器内的水(柴油发动机)。,14 、检查大灯光束，如必要，调整大灯光束。,15 、更换粉尘滤清器。,16、 检查手动变速箱及主减速器内的齿轮油油位，如必要添加齿轮油。,17、 目测检查车身底部防护层是否破损。,18 、目测检查变速箱、主减速器及等速万向节防护套有无泄漏或损坏。,19、 检查转向球节防尘套有无泄漏或损坏。,20 、检查转向横拉杆接头的间隙、紧固程度及防尘套状况。,21 、检查蓄电池。,22 、检查所有轮胎(包括备胎)的花纹深度及磨损型态；检查轮胎气压，必要时校正气压。,23 、润滑车门限位器及车门铰链。,24 、检查车外照明灯、转向信号灯、警报灯及行李箱照明灯的工作状态。,25、 检查车内照明灯、杂物箱照明灯、点烟器、喇叭及警报指示灯的工作状况。,26 、检查安全气囊罩壳是否损坏。,27 、检查风窗刮水器及清洗器、清洗液喷嘴的功能及刮水器的停止位置，如必要调整喷嘴和添加清洗液。,四、每24个月更换刹车油；,五、每30000公里定期保养时必须更换空气滤清器滤芯及火花塞；,六、每60000公里保养：除前页所列定期保养项目外，轿车每行驶60000公里还需增加下列保养项目：,1、 更换火花塞。,2 、更换空气滤清器滤芯，清洗壳体。,3 、更换燃油滤清器(柴油发动机)。,4、 检查多楔传动带的状态。,5 、检查助力转向机构液压油油位，如必要，添加液压油。,6、 检查自动变速箱润滑油(ATF)油位，如必要，添加润滑油。,7 、检查自动变速箱主减速器润滑油油位，如必要，添加润滑油。,8 、更换凸轮轴传动机构齿形传动带及张紧器。, 奔驰E级 , , 三菱蓝瑟 , , 奇瑞A1 , , 锐欧 , ,随着油价的持续攀升，汽油车“买得起，养不起”对于国内大多数消费者来讲已是不争的事实，人们对于新能源汽车的关注由此也持续升温，但是电动汽车较高的研发和生产成本，以及配套设施的问题，局限了它在当前阶段的发展。因此，选购相对更经济、更环保的CNG双燃料车成了实惠和明智之选。目前市场中的双燃料车，有的是厂家原产，有的则是改装汽油机发动机，大都为“燃油/CNG”两用燃料汽车。,专家表示，燃气汽车只有良好的匹配才能发挥最佳的环保和经济效益。改装发动机成本高，需要“两套数据”进行匹配，很难兼顾其经济性和低排放的要求，双燃料车型还是原厂的更有保障。,力帆620双燃料版本车型是汽油和CNG两用的双燃料轿车，搭载了LF481Q4发动机，最大功率78千瓦，售价为6.08万-6.98万元人民币。,从外观上来看，如果没有标示出CNG相关的信息，根本看不出CNG车型与普通车型的差别。实际上，CNG车型的尺寸大小也与普通车型没有任何差别。,从尺寸数据中可以看到，CNG车型的外形与普通车型完全一样，力帆620空间显得宽裕。,更长的车身和更大的轴距，让力帆620 CNG车型看起来也更加气度不凡。整车外型设计采用了欧系车的设计理念，可谓集众多高档车之大成。采用“天穹式”车身造型，全车框一体式冲压成型，赋予了力帆620运动、时尚感。尤其是2605mm的轴距在同级车中拥有宽敞的驾乘空间，兼具了家用商务的空间需求，显得宽敞大气。,2011及2012款报价,2010款报价",http://tupian.baike.com/a1_15_45_01100000000000144725454234502_jpg.html,力帆620
,,,,
,,,,
